,node_idx,hit_id,particle_id,volume_id,layer_id,module_id,nhits,endcap_volume7_binary,nhits_endcap_volume7,num_distinct_layers_endcap
8825,7644,76741,225180874721722368,13,2,582,9.0,0,0,
8826,7645,76742,734088525967785984,13,2,582,13.0,0,0,
8827,7646,76743,707066996923039744,13,2,582,9.0,0,0,
8828,7647,76744,878205363311083520,13,2,582,13.0,0,0,
8829,7648,76746,225180737282768896,13,2,582,13.0,0,0,
8830,7648,76333,225180737282768896,13,2,542,13.0,0,0,
8831,7648,76349,225180737282768896,13,2,543,13.0,0,0,
8832,7649,76747,301742137106497536,13,2,583,10.0,0,0,
8833,7650,76749,184651226854457344,13,2,583,12.0,0,0,
8834,7651,76750,873706917661253634,13,2,583,6.0,0,0,
8835,7652,76752,445858218535550976,13,2,584,13.0,0,0,
8836,7653,76753,819656437851488256,13,2,584,5.0,0,0,
8837,7654,76755,27023934226432000,13,2,584,11.0,0,0,
8838,7655,76756,837672554347888640,13,2,584,10.0,0,0,
8839,7656,76760,220683459847258112,13,2,585,13.0,0,0,
8840,7657,76762,27023865506955264,13,2,585,10.0,0,0,
8841,7658,76764,734095810249101313,13,2,585,13.0,0,0,
8842,7659,76766,373799181388611584,13,2,586,12.0,0,0,
8843,7660,76767,747600012044664832,13,2,586,13.0,0,0,
8844,7661,76774,225180806002245632,13,2,586,11.0,0,0,
8845,7662,76775,90077421386072064,13,2,587,12.0,0,0,
8846,7662,76397,90077421386072064,13,2,547,12.0,0,0,
8847,7663,76777,4507928954404864,13,2,587,11.0,0,0,
8848,7664,76778,932245603902029824,13,2,587,8.0,0,0,
8849,7665,76780,540433741990854656,13,2,587,12.0,0,0,
8850,7666,76781,418842530663108609,13,2,587,2.0,0,0,
8851,7667,76782,184648065758527488,13,2,587,7.0,0,0,
8852,7668,76783,657530355959463936,13,2,588,12.0,0,0,
8853,7668,76407,657530355959463936,13,2,548,12.0,0,0,
8854,7669,76784,738591026083528704,13,2,588,14.0,0,0,
8855,7670,76785,468376491550310400,13,2,588,12.0,0,0,
8856,7671,76786,409837530414841856,13,2,588,9.0,0,0,
8857,7671,76413,409837530414841856,13,2,548,9.0,0,0,
8858,7671,76419,409837530414841856,13,2,549,9.0,0,0,
8859,7672,76789,0,13,2,588,0.0,0,24,7.0
8860,7673,76790,139617567059742721,13,2,588,13.0,0,0,
8861,7674,76791,427844094903975936,13,2,588,10.0,0,0,
8862,7675,76792,873716126054350848,13,2,588,11.0,0,0,
8863,7676,76794,743106514180374528,13,2,588,11.0,0,0,
8864,7677,76796,927744340736868352,13,2,589,9.0,0,0,
8865,7678,76797,117104173127831553,13,2,589,11.0,0,0,
8866,7679,76798,549441009965072384,13,2,589,11.0,0,0,
8867,7680,76800,0,13,2,589,0.0,0,24,7.0
8868,7681,76802,324261097316024320,13,2,589,12.0,0,0,
8869,7682,76804,941264829065199616,13,2,590,12.0,0,0,
8870,7683,76805,166638889929277440,13,2,590,14.0,0,0,
8871,7684,76806,225211661047300096,13,2,590,13.0,0,0,
8872,7685,76808,968274400937775105,13,2,590,6.0,0,0,
8873,7686,76809,328765040557559809,13,2,590,5.0,0,0,
8874,7687,76810,427843957465022464,13,2,590,11.0,0,0,
8875,7687,76825,427843957465022464,13,2,591,11.0,0,0,
8876,7688,76811,968274400920993792,13,2,590,7.0,0,0,
8877,7689,76813,968274400937783298,13,2,590,1.0,0,0,
8878,7690,76814,117095651912724482,13,2,590,8.0,0,0,
8879,7691,76815,743101360219619328,13,2,590,13.0,0,0,
8880,7692,76818,495402006341492738,13,2,591,15.0,0,0,
8881,7693,76821,220683322408304640,13,2,591,12.0,0,0,
8882,7694,76822,968282578538725376,13,2,591,12.0,0,0,
8883,7695,76823,585470700337233920,13,2,591,13.0,0,0,
8884,7695,76812,585470700337233920,13,2,590,13.0,0,0,
8885,7696,76824,481887084273991680,13,2,591,10.0,0,0,
8886,7697,76826,9007474132647936,13,2,591,12.0,0,0,
8887,7698,76829,4539402474749952,13,2,592,5.0,0,0,
8888,7699,76833,220690331794931712,13,2,592,5.0,0,0,
8889,7700,76834,166639714562998272,13,2,592,10.0,0,0,
8890,7701,76835,418839094672490496,13,2,592,10.0,0,0,
8891,7701,76841,418839094672490496,13,2,593,10.0,0,0,
8892,7702,76836,734087220297728000,13,2,592,15.0,0,0,
8893,7702,76442,734087220297728000,13,2,552,15.0,0,0,
8894,7702,76461,734087220297728000,13,2,553,15.0,0,0,
8895,7703,76838,27025995810734080,13,2,593,10.0,0,0,
8896,7704,76839,0,13,2,593,0.0,0,24,7.0
8897,7705,76842,837671179958353920,13,2,593,11.0,0,0,
8898,7706,76844,468382057827926016,13,2,593,12.0,0,0,
8899,7707,76845,540434635344052224,13,2,593,14.0,0,0,
8900,7708,76846,639524547384573952,13,2,594,11.0,0,0,
8901,7709,76847,90088622660780032,13,2,594,9.0,0,0,
8902,7710,76848,468382057827926016,13,2,594,12.0,0,0,
8903,7711,76850,657527469741441024,13,2,594,10.0,0,0,
8904,7712,76852,657530287239987200,13,2,594,6.0,0,0,
8905,7713,76854,684570026946068480,13,2,594,15.0,0,0,
8906,7714,76856,261210015354851329,13,2,594,12.0,0,0,
8907,7715,76858,797137889958821888,13,2,595,13.0,0,0,
8908,7716,76859,166638683770847232,13,2,595,10.0,0,0,
8909,7717,76860,851186857923313664,13,2,595,9.0,0,0,
8910,7718,76861,747610457405128704,13,2,595,7.0,0,0,
8911,7718,76857,747610457405128704,13,2,594,7.0,0,0,
8912,7719,76862,878207699773292544,13,2,595,11.0,0,0,
8913,7720,76865,540432711198703616,13,2,595,13.0,0,0,
8914,7721,76866,657527607180394496,13,2,595,12.0,0,0,
8915,7721,76483,657527607180394496,13,2,555,12.0,0,0,
8916,7722,76867,459370391807197184,13,2,595,12.0,0,0,
8917,7722,76878,459370391807197184,13,2,596,12.0,0,0,
8918,7723,76869,157627292628025344,13,2,596,9.0,0,0,
8919,7724,76871,27028194833989632,13,2,596,13.0,0,0,
8920,7724,76880,27028194833989632,13,2,597,13.0,0,0,
8921,7725,76872,103594954776903680,13,2,596,13.0,0,0,
8922,7726,76873,950264400458022912,13,2,596,10.0,0,0,
8923,7727,76874,409829077919203328,13,2,596,11.0,0,0,
8924,7728,76876,184648684233818112,13,2,596,5.0,0,0,
8925,7729,76879,364823799251599360,13,2,597,7.0,0,0,
8926,7730,76882,364806894260322304,13,2,597,13.0,0,0,
8927,7731,76884,864692434125193216,13,2,597,13.0,0,0,
8928,7731,76901,864692434125193216,13,2,598,13.0,0,0,
8929,7732,76885,801650697996075008,13,2,597,9.0,0,0,
8930,7733,76899,734095878951796736,13,2,598,11.0,0,0,
8931,7734,76902,968279142564888576,13,2,598,10.0,0,0,
8932,7735,76903,27025858371780608,13,2,598,14.0,0,0,
8933,7735,76910,27025858371780608,13,2,599,14.0,0,0,
8934,7736,76904,369297093589729280,13,2,598,11.0,0,0,
8935,7737,76905,90077352666595328,13,2,599,14.0,0,0,
8936,7737,76897,90077352666595328,13,2,598,14.0,0,0,
8937,7738,76913,238699164026798080,13,2,599,7.0,0,0,
8938,7739,76919,671051531499343873,13,2,600,7.0,0,0,
8939,7740,76922,445860692436713472,13,2,601,14.0,0,0,
8940,7741,76923,27033073916837888,13,2,601,12.0,0,0,
8941,7742,76925,22526656790921216,13,2,601,14.0,0,0,
8942,7743,76926,18022576127213568,13,2,601,12.0,0,0,
8943,7744,76927,711570871428317184,13,2,601,11.0,0,0,
8944,7745,76929,4509165904986112,13,2,601,12.0,0,0,
8945,7746,76930,968275225554714624,13,2,601,13.0,0,0,
8946,7747,76939,662030657051951104,13,2,603,15.0,0,0,
8947,7748,76931,589973269172453376,13,2,602,10.0,0,0,
8948,7749,76932,112593701536006144,13,2,602,16.0,0,0,
8949,7750,76933,657535303761788928,13,2,602,16.0,0,0,
8950,7751,76934,153125960743387136,13,2,602,12.0,0,0,
8951,7752,76936,558449514889871360,13,2,602,14.0,0,0,
8952,7753,76941,797151084115136513,13,2,603,7.0,0,0,
8953,7754,76944,153127197693968384,13,2,603,11.0,0,0,
8954,7755,76945,0,13,2,604,0.0,0,24,7.0
8955,7756,76947,657540457722544128,13,2,604,13.0,0,0,
8956,7757,76950,94577241442222080,13,2,605,16.0,0,0,
8957,7758,76951,941256857622679553,13,2,605,7.0,0,0,
8958,7759,76953,369297162309206016,13,2,605,10.0,0,0,
8959,7760,76955,0,13,2,605,0.0,0,24,7.0
8960,7761,76990,941257407378493441,13,2,610,8.0,0,0,
8961,7762,76991,639512658931879937,13,2,610,7.0,0,0,
8962,7763,76992,932248971156389888,13,2,611,10.0,0,0,
8963,7764,76961,684556626664886273,13,2,606,9.0,0,0,
8964,7765,76962,301742274545451008,13,2,606,14.0,0,0,
8965,7765,76612,301742274545451008,13,2,567,14.0,0,0,
8966,7766,76963,851181978840465408,13,2,606,13.0,0,0,
8967,7767,76966,684556626664886273,13,2,607,9.0,0,0,
8968,7768,76968,153135031714316288,13,2,607,9.0,0,0,
8969,7769,76969,914231067953594368,13,2,607,13.0,0,0,
8970,7770,76971,914232511062605824,13,2,608,13.0,0,0,
8971,7771,76972,247698872858574848,13,2,608,10.0,0,0,
8972,7772,76974,252204396648075265,13,2,608,9.0,0,0,
8973,7773,76975,914231067953594368,13,2,608,13.0,0,0,
8974,7774,76978,0,13,2,608,0.0,0,24,7.0
8975,7775,76979,684554084027465728,13,2,608,11.0,0,0,
8976,7776,76980,22525144962433024,13,2,609,11.0,0,0,
8977,7777,76981,117097644760760320,13,2,609,11.0,0,0,
8978,7778,76982,225184241976082432,13,2,609,9.0,0,0,
8979,7779,76984,680044711964049408,13,2,609,13.0,0,0,
8980,7779,76973,680044711964049408,13,2,608,13.0,0,0,
8981,7780,76986,252204396648075265,13,2,609,9.0,0,0,
8982,7781,76987,589977461060534272,13,2,610,16.0,0,0,
8983,7782,76988,954766213395779585,13,2,610,1.0,0,0,
8984,7783,76989,954766213378998272,13,2,610,8.0,0,0,
8985,7784,77060,292747032496443393,13,2,620,1.0,0,0,
8986,7785,77063,454864730595524608,13,2,621,10.0,0,0,
8987,7786,76994,639512658931879937,13,2,611,7.0,0,0,
8988,7787,76995,180146184118075392,13,2,611,12.0,0,0,
8989,7787,77006,180146184118075392,13,2,612,12.0,0,0,
8990,7788,76996,598981155621961728,13,2,611,13.0,0,0,
8991,7789,76997,292738511264546816,13,2,611,14.0,0,0,
8992,7789,76999,292738511264546816,13,2,612,14.0,0,0,
8993,7790,76998,941257407378493441,13,2,611,8.0,0,0,
8994,7791,77000,337773614185054208,13,2,612,10.0,0,0,
8995,7792,77001,711573414048956416,13,2,612,11.0,0,0,
8996,7793,77002,657525889210257409,13,2,612,9.0,0,0,
8997,7794,77003,292738442545070080,13,2,612,12.0,0,0,
8998,7795,77005,873701076488945664,13,2,612,15.0,0,0,
8999,7796,77008,67554338007941120,13,2,613,12.0,0,0,
9000,7796,76684,67554338007941120,13,2,574,12.0,0,0,
9001,7797,77011,391815160446058496,13,2,613,11.0,0,0,
9002,7798,77012,693556335496663041,13,2,613,6.0,0,0,
9003,7799,77015,873704856060166144,13,2,613,14.0,0,0,
9004,7800,77016,657525889210257409,13,2,613,9.0,0,0,
9005,7800,77004,468379171609903104,13,2,612,7.0,0,0,
9006,7800,77009,468379171609903104,13,2,613,7.0,0,0,
9007,7801,77018,220682085457723392,13,2,614,12.0,0,0,
9008,7801,77013,220682085457723392,13,2,613,12.0,0,0,
9009,7802,77020,180149620091912192,13,2,614,13.0,0,0,
9010,7803,77021,306247111123402752,13,2,614,14.0,0,0,
9011,7804,77022,409832032856702976,13,2,614,12.0,0,0,
9012,7805,77024,779137029186256896,13,2,615,14.0,0,0,
9013,7806,77025,662031619124625408,13,2,615,13.0,0,0,
9014,7807,77026,873709872581967872,13,2,615,12.0,0,0,
9015,7807,77019,873709872581967872,13,2,614,12.0,0,0,
9016,7808,77028,873698465165611009,13,2,616,10.0,0,0,
9017,7809,77031,18017628341673986,13,2,616,7.0,0,0,
9018,7810,77033,639545919158624258,13,2,616,12.0,0,0,
9019,7811,77034,225192144715907072,13,2,616,13.0,0,0,
9020,7812,77035,747600286939353089,13,2,617,7.0,0,0,
9021,7813,77037,103587120756555776,13,2,617,8.0,0,0,
9022,7814,77038,797144005992251392,13,2,617,11.0,0,0,
9023,7815,77039,0,13,2,617,0.0,0,24,7.0
9024,7816,77040,968275844030005248,13,2,618,13.0,0,0,
9025,7817,77041,968290962314887168,13,2,618,5.0,0,0,
9026,7818,77044,112596519034552320,13,2,618,13.0,0,0,
9027,7819,77047,445871481394561024,13,2,619,12.0,0,0,
9028,7820,77048,864701436376645632,13,2,619,11.0,0,0,
9029,7821,77049,211674680044552192,13,2,619,12.0,0,0,
9030,7822,77050,837679151417655296,13,2,619,12.0,0,0,
9031,7822,77054,837679151417655296,13,2,620,12.0,0,0,
9032,7823,77051,707077167422377985,13,2,619,8.0,0,0,
9033,7824,77055,135110325283323904,13,2,620,12.0,0,0,
9034,7825,77057,779125553033641984,13,2,620,10.0,0,0,
9035,7826,77058,837686298243235840,13,2,620,13.0,0,0,
9036,7827,77199,540432642479226880,13,2,639,14.0,0,0,
9037,7828,77200,369297299748159488,13,2,639,12.0,0,0,
9038,7829,77202,454872152299012096,13,2,640,12.0,0,0,
9039,7830,77203,0,13,2,640,0.0,0,24,7.0
9040,7831,77204,225208637390323712,13,2,640,12.0,0,0,
9041,7832,77205,238699232746274816,13,2,640,11.0,0,0,
9042,7833,77206,662040346498170880,13,2,640,11.0,0,0,
9043,7833,76928,662040346498170880,13,2,601,11.0,0,0,
9044,7834,77207,671036962953494528,13,2,640,13.0,0,0,
9045,7835,77065,878211548063989760,13,2,621,15.0,0,0,
9046,7836,77067,18018521678086144,13,2,621,11.0,0,0,
9047,7837,77070,22521502846947329,13,2,622,6.0,0,0,
9048,7838,77071,0,13,2,622,0.0,0,24,7.0
9049,7839,77073,671049126300876800,13,2,622,7.0,0,0,
9050,7840,77076,837672485628411904,13,2,622,13.0,0,0,
9051,7841,77078,837672210750504960,13,2,622,10.0,0,0,
9052,7842,77079,211674748764028928,13,2,622,13.0,0,0,
9053,7843,77080,0,13,2,623,0.0,0,24,7.0
9054,7844,77081,743110087593164800,13,2,623,11.0,0,0,
9055,7845,77082,707070295457923072,13,2,624,11.0,0,0,
9056,7846,77083,837680044770852864,13,2,624,13.0,0,0,
9057,7847,77085,657527126160842754,13,2,624,7.0,0,0,
9058,7848,77086,0,13,2,624,0.0,0,24,7.0
9059,7849,77087,90075565960200192,13,2,624,11.0,0,0,
9060,7850,77088,364814453419544577,13,2,624,11.0,0,0,
9061,7851,77089,27037952999686144,13,2,624,13.0,0,0,
9062,7852,77090,364792463170207744,13,2,624,13.0,0,0,
9063,7853,77092,445864609463668737,13,2,625,6.0,0,0,
9064,7854,77093,153141079028269056,13,2,625,11.0,0,0,
9065,7855,77095,535932272667262976,13,2,625,11.0,0,0,
9066,7856,77096,382810572531433472,13,2,625,13.0,0,0,
9067,7857,77098,27037952999686144,13,2,625,13.0,0,0,
9068,7858,77101,405325547011309568,13,2,626,13.0,0,0,
9069,7859,77102,112590815334772738,13,2,626,7.0,0,0,
9070,7860,77103,734087495175634944,13,2,626,13.0,0,0,
9071,7861,77104,914238146059698176,13,2,626,14.0,0,0,
9072,7862,77105,540435185099866112,13,2,626,11.0,0,0,
9073,7863,77106,225199497699917824,13,2,626,14.0,0,0,
9074,7864,77107,873716057334874112,13,2,626,14.0,0,0,
9075,7865,77109,819655613217767424,13,2,626,14.0,0,0,
9076,7866,77111,0,13,2,626,0.0,0,24,7.0
9077,7867,77113,432348450445590528,13,2,626,12.0,0,0,
9078,7868,77116,0,13,2,627,0.0,0,24,7.0
9079,7869,77118,427844163623452672,13,2,627,14.0,0,0,
9080,7869,77128,427844163623452672,13,2,628,14.0,0,0,
9081,7870,77119,864694633182011394,13,2,627,10.0,0,0,
9082,7871,77120,112590815334772738,13,2,627,7.0,0,0,
9083,7872,77121,481885641164980224,13,2,627,13.0,0,0,
9084,7873,77122,481885641164980224,13,2,628,13.0,0,0,
9085,7874,77124,54050067492904962,13,2,628,4.0,0,0,
9086,7875,77127,734099658523017216,13,2,628,10.0,0,0,
9087,7876,77130,4511983403532288,13,2,629,7.0,0,0,
9088,7877,77133,112593083060715520,13,2,629,12.0,0,0,
9089,7878,77135,873707123802898432,13,2,629,10.0,0,0,
9090,7879,77136,220688613808013312,13,2,630,14.0,0,0,
9091,7880,77137,94577310161698816,13,2,630,11.0,0,0,
9092,7881,77138,711574788438491136,13,2,630,13.0,0,0,
9093,7881,77140,711574788438491136,13,2,631,13.0,0,0,
9094,7882,77144,743100398146945024,13,2,632,13.0,0,0,
9095,7883,77145,950261514240000000,13,2,632,14.0,0,0,
9096,7884,77146,707077167422390274,13,2,632,6.0,0,0,
9097,7885,77147,247698804139098112,13,2,632,14.0,0,0,
9098,7885,77154,247698804139098112,13,2,633,14.0,0,0,
9099,7886,77148,941257682239619072,13,2,632,13.0,0,0,
9100,7887,77151,702564153209913344,13,2,633,14.0,0,0,
9101,7888,77152,941257682239619072,13,2,633,13.0,0,0,
9102,7889,77153,396319172390289408,13,2,633,12.0,0,0,
9103,7890,77157,950275326854823936,13,2,634,11.0,0,0,
9104,7891,77158,63061252460511232,13,2,634,12.0,0,0,
9105,7892,77159,427844232342929408,13,2,634,15.0,0,0,
9106,7893,77160,639522073483411456,13,2,634,16.0,0,0,
9107,7893,77437,639522073483411456,13,2,674,16.0,0,0,
9108,7894,77161,63055892341325824,13,2,634,13.0,0,0,
9109,7894,77150,63055892341325824,13,2,633,13.0,0,0,
9110,7895,77162,418850295947198464,13,2,634,13.0,0,0,
9111,7896,77163,211673305655017472,13,2,635,12.0,0,0,
9112,7896,77173,211673305655017472,13,2,636,12.0,0,0,
9113,7897,77164,364800022312648704,13,2,635,14.0,0,0,
9114,7897,77445,364800022312648704,13,2,675,14.0,0,0,
9115,7898,77166,639545919158620161,13,2,635,10.0,0,0,
9116,7899,77168,598983835681554432,13,2,635,11.0,0,0,
9117,7900,77169,229683924593278976,13,2,636,12.0,0,0,
9118,7901,77171,797142425461067777,13,2,636,9.0,0,0,
9119,7902,77174,364800365910032384,13,2,636,12.0,0,0,
9120,7903,77176,27027919956082688,13,2,636,13.0,0,0,
9121,7904,77177,851180741889884160,13,2,636,11.0,0,0,
9122,7905,77179,220688682527490048,13,2,637,13.0,0,0,
9123,7906,77180,0,13,2,637,0.0,0,24,7.0
9124,7907,77182,94581708208209920,13,2,637,10.0,0,0,
9125,7908,77183,423339189606547456,13,2,637,13.0,0,0,
9126,7909,77184,4503737066323968,13,2,637,11.0,0,0,
9127,7910,77185,851183696827383808,13,2,637,11.0,0,0,
9128,7911,77187,418836002312822786,13,2,637,10.0,0,0,
9129,7912,77189,225208706109800448,13,2,638,13.0,0,0,
9130,7913,77190,747617054474895360,13,2,638,11.0,0,0,
9131,7914,77191,369296887431299072,13,2,638,11.0,0,0,
9132,7914,77198,369296887431299072,13,2,639,11.0,0,0,
9133,7915,77192,734093954806448128,13,2,638,10.0,0,0,
9134,7916,77194,540435047660912640,13,2,639,11.0,0,0,
9135,7917,77196,418842049609990144,13,2,639,12.0,0,0,
9136,7918,77197,153126304340770816,13,2,639,12.0,0,0,
9137,7919,77211,860190415045787648,13,2,641,12.0,0,0,
9138,7920,77212,873732550009290752,13,2,641,10.0,0,0,
9139,7921,77216,0,13,2,642,0.0,0,24,7.0
9140,7922,77217,878207562334339072,13,2,642,13.0,0,0,
9141,7923,77220,252201991449608192,13,2,642,13.0,0,0,
9142,7923,77224,252201991449608192,13,2,643,13.0,0,0,
9143,7924,77225,558462502870974464,13,2,643,7.0,0,0,
9144,7925,77227,873710834671423489,13,2,644,11.0,0,0,
9145,7926,77229,225199360260964352,13,2,644,10.0,0,0,
9146,7927,77230,914231823867838464,13,2,644,11.0,0,0,
9147,7928,77232,761115140253810688,13,2,644,12.0,0,0,
9148,7929,77233,112600023744651266,13,2,644,5.0,0,0,
9149,7930,77234,526923217986650112,13,2,644,13.0,0,0,
9150,7931,77235,801654065250435072,13,2,644,11.0,0,0,
9151,7932,77236,558462434151497728,13,2,644,9.0,0,0,
9152,7932,77222,558462434151497728,13,2,643,9.0,0,0,
9153,7933,77237,180158072604332033,13,2,644,6.0,0,0,
9154,7934,77238,63062558147350529,13,2,645,7.0,0,0,
9155,7935,77239,211681070955888640,13,2,645,8.0,0,0,
9156,7936,77240,968280585673900032,13,2,645,13.0,0,0,
9157,7936,77499,968280585673900032,13,2,684,13.0,0,0,
9158,7937,77242,225185066609803264,13,2,645,14.0,0,0,
9159,7938,77243,63062558147350529,13,2,646,7.0,0,0,
9160,7939,77281,783626678759849984,13,2,650,11.0,0,0,
9161,7940,77282,409828528163389440,13,2,651,12.0,0,0,
9162,7941,77246,873713308555804672,13,2,646,16.0,0,0,
9163,7942,77247,211678803229941762,13,2,646,6.0,0,0,
9164,7943,77248,4516725064216578,13,2,646,6.0,0,0,
9165,7944,77252,734093679945322497,13,2,647,6.0,0,0,
9166,7944,77266,734093679945322497,13,2,648,6.0,0,0,
9167,7945,77253,63051494294814720,13,2,647,11.0,0,0,
9168,7946,77258,788132339971522560,13,2,647,11.0,0,0,
9169,7947,77259,337777050158891008,13,2,647,11.0,0,0,
9170,7948,77261,432347694548127745,13,2,648,8.0,0,0,
9171,7949,77264,166635591394394112,13,2,648,7.0,0,0,
9172,7950,77265,558448277939290112,13,2,648,14.0,0,0,
9173,7951,77267,828664324300996608,13,2,648,12.0,0,0,
9174,7952,77269,27027851236605952,13,2,649,12.0,0,0,
9175,7953,77270,454865555229245440,13,2,649,13.0,0,0,
9176,7953,76985,454865555229245440,13,2,609,13.0,0,0,
9177,7954,77271,220682222896676864,13,2,649,11.0,0,0,
9178,7955,77272,22524870084526080,13,2,649,13.0,0,0,
9179,7956,77273,247698941594832897,13,2,649,4.0,0,0,
9180,7957,77274,4520504618647552,13,2,650,11.0,0,0,
9181,7958,77276,220697203742605312,13,2,650,14.0,0,0,
9182,7959,77280,18020308384481280,13,2,650,11.0,0,0,
9183,7960,77376,22526381913014272,13,2,666,5.0,0,0,
9184,7961,77378,427844301062406144,13,2,666,10.0,0,0,
9185,7962,77381,90079139389775874,13,2,666,10.0,0,0,
9186,7963,77286,112594182589124609,13,2,652,7.0,0,0,
9187,7964,77288,166638202734510080,13,2,652,12.0,0,0,
9188,7965,77290,18016322654830592,13,2,652,12.0,0,0,
9189,7966,77292,639520699093876736,13,2,653,13.0,0,0,
9190,7967,77294,409831826698272768,13,2,653,12.0,0,0,
9191,7968,77295,409831895417749504,13,2,653,11.0,0,0,
9192,7969,77296,139612481801682944,13,2,654,12.0,0,0,
9193,7969,77305,139612481801682944,13,2,655,12.0,0,0,
9194,7970,77298,0,13,2,654,0.0,0,24,7.0
9195,7971,77299,900720887546773504,13,2,654,10.0,0,0,
9196,7972,77302,225185135329280000,13,2,654,6.0,0,0,
9197,7973,77304,364800984385323008,13,2,655,14.0,0,0,
9198,7974,77306,887211875387838465,13,2,655,7.0,0,0,
9199,7975,77308,225192282154860544,13,2,655,17.0,0,0,
9200,7976,77310,0,13,2,656,0.0,0,24,7.0
9201,7977,77311,743100604305375232,13,2,656,8.0,0,0,
9202,7977,77030,743100604305375232,13,2,616,8.0,0,0,
9203,7977,77036,743100604305375232,13,2,617,8.0,0,0,
9204,7978,77312,747619940692918272,13,2,656,7.0,0,0,
9205,7979,77314,801655508376227841,13,2,656,4.0,0,0,
9206,7980,77318,103587120756555776,13,2,657,8.0,0,0,
9207,7981,77319,639514583060447232,13,2,657,10.0,0,0,
9208,7982,77321,873701007769468928,13,2,657,13.0,0,0,
9209,7983,77322,711569359599828992,13,2,658,12.0,0,0,
9210,7984,77323,117097782199713792,13,2,658,11.0,0,0,
9211,7985,77325,0,13,2,658,0.0,0,24,7.0
9212,7986,77326,0,13,2,658,0.0,0,24,7.0
9213,7987,77327,734092580416913408,13,2,658,14.0,0,0,
9214,7988,77328,418836002312830978,13,2,658,5.0,0,0,
9215,7989,77331,364800915665846272,13,2,659,12.0,0,0,
9216,7990,77332,112600023744647169,13,2,659,7.0,0,0,
9217,7991,77333,639519256001646593,13,2,659,5.0,0,0,
9218,7992,77334,0,13,2,659,0.0,0,24,7.0
9219,7993,77336,396324738667905024,13,2,659,16.0,0,0,
9220,7994,77337,734119381012840448,13,2,659,7.0,0,0,
9221,7994,77324,734119381012840448,13,2,658,7.0,0,0,
9222,7995,77338,810653911537946625,13,2,660,3.0,0,0,
9223,7996,77339,639528739272654848,13,2,660,12.0,0,0,
9224,7997,77343,0,13,2,660,0.0,0,24,7.0
9225,7998,77345,734100002120400896,13,2,660,15.0,0,0,
9226,7999,77352,801643894767878144,13,2,661,11.0,0,0,
9227,8000,77353,648520545398165505,13,2,661,12.0,0,0,
9228,8001,77354,4520710777077760,13,2,661,12.0,0,0,
9229,8001,77062,4520710777077760,13,2,621,12.0,0,0,
9230,8002,77355,355796946226511872,13,2,662,15.0,0,0,
9231,8003,77356,117111457375584256,13,2,662,13.0,0,0,
9232,8003,77075,117111457375584256,13,2,622,13.0,0,0,
9233,8004,77358,4533836197134336,13,2,662,13.0,0,0,
9234,8005,77360,166642669500497920,13,2,662,7.0,0,0,
9235,8006,77361,837669736849342464,13,2,663,13.0,0,0,
9236,8006,77357,837669736849342464,13,2,662,13.0,0,0,
9237,8007,77363,693557847325155330,13,2,663,11.0,0,0,
9238,8008,77365,639529151606296577,13,2,664,4.0,0,0,
9239,8009,77366,936749272248877056,13,2,664,14.0,0,0,
9240,8009,77374,936749272248877056,13,2,665,14.0,0,0,
9241,8010,77369,445864197130027008,13,2,664,11.0,0,0,
9242,8011,77372,22526381929799682,13,2,665,6.0,0,0,
9243,8011,77382,22526381929799682,13,2,666,6.0,0,0,
9244,8012,77375,558455837098516482,13,2,665,11.0,0,0,
9245,8013,77580,743117371857698816,13,2,695,14.0,0,0,
9246,8013,77572,743117371857698816,13,2,694,14.0,0,0,
9247,8013,77838,743117371857698816,13,2,734,14.0,0,0,
9248,8014,77587,968274057323610112,13,2,696,7.0,0,0,
9249,8015,77588,355794884642209792,13,2,696,11.0,0,0,
9250,8016,77383,252204396648087554,13,2,666,9.0,0,0,
9251,8017,77385,698058285856591873,13,2,666,4.0,0,0,
9252,8018,77387,166634148285382656,13,2,667,10.0,0,0,
9253,8019,77388,810653224326397952,13,2,667,15.0,0,0,
9254,8019,77386,810653224326397952,13,2,666,15.0,0,0,
9255,8020,77389,4508616149172224,13,2,667,9.0,0,0,
9256,8021,77392,954772535570857984,13,2,667,8.0,0,0,
9257,8021,77377,954772535570857984,13,2,666,8.0,0,0,
9258,8022,77393,824164779122753536,13,2,667,14.0,0,0,
9259,8022,77117,824164779122753536,13,2,627,14.0,0,0,
9260,8022,77126,824164779122753536,13,2,628,14.0,0,0,
9261,8023,77395,445858974449795072,13,2,668,12.0,0,0,
9262,8024,77396,851183765546860544,13,2,668,12.0,0,0,
9263,8025,77397,495398501631393792,13,2,668,12.0,0,0,
9264,8026,77401,585472074726768640,13,2,668,12.0,0,0,
9265,8027,77402,418836826929758208,13,2,669,11.0,0,0,
9266,8027,77132,418836826929758208,13,2,629,11.0,0,0,
9267,8028,77403,0,13,2,669,0.0,0,24,7.0
9268,8029,77404,0,13,2,669,0.0,0,24,7.0
9269,8030,77407,369296818711822336,13,2,670,11.0,0,0,
9270,8031,77409,932245741357764609,13,2,670,6.0,0,0,
9271,8032,77410,418854144237895680,13,2,670,7.0,0,0,
9272,8032,77415,418854144237895680,13,2,671,7.0,0,0,
9273,8033,77411,797151290273566721,13,2,670,4.0,0,0,
9274,8034,77412,540434978941435904,13,2,671,12.0,0,0,
