node_idx,hit_id,particle_id,volume_id,layer_id,module_id,nhits,endcap_volume7_binary,nhits_endcap_volume7
24105,51805,468379652646240256,9,4,98,11.0,0,0
24105,51871,468379652646240256,9,4,101,11.0,0,0
24106,51810,445870175724503040,9,4,98,11.0,0,0
24106,51913,445870175724503040,9,4,101,11.0,0,0
24107,51812,4504080663707648,9,4,98,14.0,0,0
24107,51900,4504080663707648,9,4,101,14.0,0,0
24108,51813,337778561987379200,9,4,98,9.0,0,0
24109,51815,454867960410931200,9,4,98,11.0,0,0
24109,51978,454867960410931200,9,4,104,11.0,0,0
24109,51908,454867960410931200,9,4,101,11.0,0,0
24110,51817,445874642490490880,9,4,98,15.0,0,0
24110,51719,445874642490490880,9,4,96,15.0,0,0
24111,51819,364806481943461888,9,4,98,11.0,0,0
24111,51906,364806481943461888,9,4,101,11.0,0,0
24112,51820,639539940547362816,9,4,98,9.0,0,0
24113,51822,153124723792805888,9,4,98,13.0,0,0
24113,52002,153124723792805888,9,4,104,13.0,0,0
24113,51893,153124723792805888,9,4,101,13.0,0,0
24114,51823,734087838773018624,9,4,98,15.0,0,0
24115,51828,878213747087245312,9,4,98,17.0,0,0
24115,51883,878213747087245312,9,4,101,17.0,0,0
24115,51748,878213747087245312,9,4,96,17.0,0,0
24116,51829,639512865073528832,9,4,98,13.0,0,0
24116,51732,639512865073528832,9,4,96,13.0,0,0
24117,51833,734094504562262016,9,4,98,13.0,0,0
24118,51837,22526725510397952,9,4,98,13.0,0,0
24119,51839,954774322277253120,9,4,98,12.0,0,0
24120,51841,873711384410456064,9,4,98,13.0,0,0
24120,51758,873711384410456064,9,4,96,13.0,0,0
24121,51846,274723906596634624,9,4,98,13.0,0,0
24121,51761,274723906596634624,9,4,96,13.0,0,0
24122,51847,0,9,4,99,0.0,0,123
24123,51848,734090175235227648,9,4,99,11.0,0,0
24124,51849,153136612262281216,9,4,99,12.0,0,0
24124,51789,153136612262281216,9,4,97,12.0,0,0
24125,51850,639513964585156608,9,4,99,14.0,0,0
24125,51791,639513964585156608,9,4,97,14.0,0,0
24126,51851,153135169153269760,9,4,99,13.0,0,0
24127,51852,355786157268664320,9,4,99,15.0,0,0
24127,51792,355786157268664320,9,4,97,15.0,0,0
24128,51854,734095741512843264,9,4,100,10.0,0,0
24129,51855,941257613520142336,9,4,100,12.0,0,0
24130,51856,797159742752423936,9,4,100,16.0,0,0
24130,51853,797159742752423936,9,4,99,16.0,0,0
24131,51857,382809473019805696,9,4,100,12.0,0,0
24132,51859,364798098167300096,9,4,100,12.0,0,0
24133,51860,0,9,4,100,0.0,0,123
24134,51869,891715543717904384,9,4,101,10.0,0,0
24134,51976,891715543717904384,9,4,104,10.0,0,0
24135,51870,873717912760745984,9,4,101,12.0,0,0
24135,51959,873717912760745984,9,4,104,12.0,0,0
24136,51872,274721501414948864,9,4,101,9.0,0,0
24137,51873,927742966347333632,9,4,101,13.0,0,0
24138,51874,797147579405041664,9,4,101,14.0,0,0
24138,51759,797147579405041664,9,4,96,14.0,0,0
24138,51800,797147579405041664,9,4,98,14.0,0,0
24139,51878,810648551401979904,9,4,101,14.0,0,0
24140,51880,860195019250728960,9,4,101,15.0,0,0
24140,51784,860195019250728960,9,4,96,15.0,0,0
24140,51795,860195019250728960,9,4,98,15.0,0,0
24141,51881,445863441215782912,9,4,101,15.0,0,0
24141,51739,445863441215782912,9,4,96,15.0,0,0
24141,51826,445863441215782912,9,4,98,15.0,0,0
24142,51884,797147648124518400,9,4,101,12.0,0,0
24142,51993,797147648124518400,9,4,104,12.0,0,0
24142,52086,797147648124518400,9,4,106,12.0,0,0
24143,51886,324260203962826752,9,4,101,12.0,0,0
24143,52005,324260203962826752,9,4,104,12.0,0,0
24143,51840,324260203962826752,9,4,98,12.0,0,0
24144,51888,220684834236792832,9,4,101,12.0,0,0
24144,51836,220684834236792832,9,4,98,12.0,0,0
24145,51894,702562229064564736,9,4,101,13.0,0,0
24146,51896,418835589979176960,9,4,101,15.0,0,0
24146,51843,418835589979176960,9,4,98,15.0,0,0
24146,51986,418835589979176960,9,4,104,15.0,0,0
24147,51898,585469532106129408,9,4,101,14.0,0,0
24147,51807,585469532106129408,9,4,98,14.0,0,0
24148,51899,657529187728359424,9,4,101,17.0,0,0
24148,52087,657529187728359424,9,4,106,17.0,0,0
24148,51958,657529187728359424,9,4,104,17.0,0,0
24149,51902,571961344564133888,9,4,101,11.0,0,0
24150,51904,639531350612770816,9,4,101,6.0,0,0
24151,51905,9007267974217728,9,4,101,15.0,0,0
24151,52019,9007267974217728,9,4,106,15.0,0,0
24151,51989,9007267974217728,9,4,104,15.0,0,0
24152,51919,734098902608773120,9,4,101,15.0,0,0
24152,51950,734098902608773120,9,4,104,15.0,0,0
24153,51920,711576094108549120,9,4,102,13.0,0,0
24154,51921,797159674032947200,9,4,102,14.0,0,0
24154,51935,797159674032947200,9,4,103,14.0,0,0
24155,51924,671040398927331328,9,4,102,13.0,0,0
24156,51927,54050136195596288,9,4,102,11.0,0,0
24157,51928,598981567938822144,9,4,102,13.0,0,0
24157,51861,598981567938822144,9,4,100,13.0,0,0
24158,51931,112594869767110656,9,4,102,14.0,0,0
24159,51932,941253146754154496,9,4,102,8.0,0,0
24160,51933,126102851150675968,9,4,102,8.0,0,0
24161,51934,364800091032125440,9,4,103,12.0,0,0
24162,51936,94586930888441856,9,4,103,12.0,0,0
24163,51938,810652812009537536,9,4,103,10.0,0,0
24164,51939,18019140153376768,9,4,103,12.0,0,0
24165,51940,797159880191377408,9,4,103,10.0,0,0
24166,51941,801647124583284736,9,4,103,11.0,0,0
24166,51929,801647124583284736,9,4,102,11.0,0,0
24167,51942,535929180290809856,9,4,103,12.0,0,0
24168,51943,0,9,4,103,0.0,0,123
24169,51944,297239293393371136,9,4,103,15.0,0,0
24169,51925,297239293393371136,9,4,102,15.0,0,0
24170,51947,797141944407949312,9,4,104,10.0,0,0
24171,51956,734091206027378688,9,4,104,12.0,0,0
24172,51957,22533047702257664,9,4,104,10.0,0,0
24173,51960,58547138753200128,9,4,104,10.0,0,0
24174,51961,180145771801214976,9,4,104,12.0,0,0
24174,52044,180145771801214976,9,4,106,12.0,0,0
24175,51962,4515488096845824,9,4,104,13.0,0,0
24175,52048,4515488096845824,9,4,106,13.0,0,0
24176,51964,364813216452182016,9,4,104,12.0,0,0
24176,51892,364813216452182016,9,4,101,12.0,0,0
24177,51967,752103130635698176,9,4,104,14.0,0,0
24177,52037,752103130635698176,9,4,106,14.0,0,0
24178,51968,409829971272400896,9,4,104,11.0,0,0
24178,51885,409829971272400896,9,4,101,11.0,0,0
24179,51970,445863509935259648,9,4,104,12.0,0,0
24179,52089,445863509935259648,9,4,106,12.0,0,0
24180,51972,526923149267173376,9,4,104,10.0,0,0
24180,51897,526923149267173376,9,4,101,10.0,0,0
24181,51973,315253623183376384,9,4,104,12.0,0,0
24182,51981,445856431829155840,9,4,104,12.0,0,0
24183,51982,747603929054838784,9,4,104,11.0,0,0
24184,51983,860189796570497024,9,4,104,7.0,0,0
24185,51985,585471318812524544,9,4,104,15.0,0,0
24185,52055,585471318812524544,9,4,106,15.0,0,0
24185,51866,585471318812524544,9,4,101,15.0,0,0
24186,51988,932252544569180160,9,4,104,12.0,0,0
24186,51863,932252544569180160,9,4,101,12.0,0,0
24187,51997,103599833859751936,9,4,104,14.0,0,0
24187,51891,103599833859751936,9,4,101,14.0,0,0
24188,52001,878203095568351232,9,4,104,14.0,0,0
24188,51912,878203095568351232,9,4,101,14.0,0,0
24189,52006,837676677516492800,9,4,104,11.0,0,0
24189,52020,837676677516492800,9,4,106,11.0,0,0
24190,52021,968287732499480576,9,4,106,15.0,0,0
24190,49083,968287732499480576,9,4,1,15.0,0,0
24191,52024,941257476081188864,9,4,106,11.0,0,0
24191,51995,941257476081188864,9,4,104,11.0,0,0
24192,52026,837676814955446272,9,4,106,14.0,0,0
24193,52028,220690537953361920,9,4,106,14.0,0,0
24194,52029,657530012362080256,9,4,106,8.0,0,0
24195,52030,797137683800391680,9,4,106,16.0,0,0
24195,51952,797137683800391680,9,4,104,16.0,0,0
24195,51864,797137683800391680,9,4,101,16.0,0,0
24196,52031,693556610357788672,9,4,106,11.0,0,0
24197,52034,630505047343497216,9,4,106,10.0,0,0
24198,52036,211675642117226496,9,4,106,13.0,0,0
24199,52038,824173231618392064,9,4,106,12.0,0,0
24199,51949,824173231618392064,9,4,104,12.0,0,0
24200,52040,94575729613733888,9,4,106,11.0,0,0
24201,52041,797143799833821184,9,4,106,12.0,0,0
24201,49079,797143799833821184,9,4,1,12.0,0,0
24202,52043,153135512750653440,9,4,106,12.0,0,0
24202,51977,153135512750653440,9,4,104,12.0,0,0
24203,52045,445873817856770048,9,4,106,13.0,0,0
24203,51998,445873817856770048,9,4,104,13.0,0,0
24204,52050,797141806968995840,9,4,106,14.0,0,0
24204,52000,797141806968995840,9,4,104,14.0,0,0
24205,52053,797137340203008000,9,4,106,12.0,0,0
24206,52057,941257132483805184,9,4,106,12.0,0,0
24206,52004,941257132483805184,9,4,104,12.0,0,0
24206,51917,941257132483805184,9,4,101,12.0,0,0
24207,52059,247699010297528320,9,4,106,12.0,0,0
24207,51951,247699010297528320,9,4,104,12.0,0,0
24208,52061,779126927423176704,9,4,106,12.0,0,0
24208,49073,779126927423176704,9,4,1,12.0,0,0
24209,52062,49544337544970240,9,4,106,13.0,0,0
24209,49063,49544337544970240,9,4,1,13.0,0,0
24210,52088,220686689662664704,9,4,106,15.0,0,0
24210,49097,220686689662664704,9,4,1,15.0,0,0
24211,52090,418843630157955072,9,4,107,16.0,0,0
24211,52109,418843630157955072,9,4,108,16.0,0,0
24212,52091,0,9,4,107,0.0,0,123
24213,52092,797159948927647746,9,4,107,15.0,0,0
24213,52104,797159948927647746,9,4,108,15.0,0,0
24214,52093,0,9,4,107,0.0,0,123
24215,52094,797159948927655938,9,4,107,12.0,0,0
24215,52102,797159948927655938,9,4,108,12.0,0,0
24216,52095,211678734493679616,9,4,107,13.0,0,0
24217,52096,4512533159346176,9,4,107,13.0,0,0
24217,52008,4512533159346176,9,4,105,13.0,0,0
24218,52097,598981705377775616,9,4,107,12.0,0,0
24219,52098,301753338381205504,9,4,107,13.0,0,0
24220,52099,324259448048582656,9,4,107,11.0,0,0
24221,52100,571962031758901248,9,4,107,10.0,0,0
24222,52103,333269052485009408,9,4,108,8.0,0,0
24223,52106,860194950531252224,9,4,108,8.0,0,0
24224,52108,0,9,4,108,0.0,0,123
24225,52110,797159948927651842,9,4,108,18.0,0,0
24226,52112,4516450169520128,9,6,1,17.0,0,0
24226,55028,4516450169520128,9,6,106,17.0,0,0
24227,52116,621497641930326016,9,6,1,11.0,0,0
24228,52121,216178142232969216,9,6,1,13.0,0,0
24228,54936,216178142232969216,9,6,104,13.0,0,0
24228,55021,216178142232969216,9,6,106,13.0,0,0
24229,52123,864704116436238336,9,6,1,14.0,0,0
24229,52210,864704116436238336,9,6,4,14.0,0,0
24230,52125,4507173040160768,9,6,1,10.0,0,0
24231,52129,301759523134111744,9,6,1,12.0,0,0
24231,55066,301759523134111744,9,6,106,12.0,0,0
24232,52130,18016047776923648,9,6,1,15.0,0,0
24232,52262,18016047776923648,9,6,4,15.0,0,0
24233,52135,54048349489201152,9,6,1,15.0,0,0
24233,52238,54048349489201152,9,6,4,15.0,0,0
24234,52139,355784508001222656,9,6,1,15.0,0,0
24234,52220,355784508001222656,9,6,4,15.0,0,0
24234,52305,355784508001222656,9,6,6,15.0,0,0
24235,52140,117095720615411712,9,6,1,14.0,0,0
24236,52143,4516381450043392,9,6,1,7.0,0,0
24237,52146,873709941301444608,9,6,1,12.0,0,0
24237,52274,873709941301444608,9,6,4,12.0,0,0
24238,52148,292740710287802368,9,6,1,11.0,0,0
24238,52257,292740710287802368,9,6,4,11.0,0,0
24239,52150,297239224673894400,9,6,1,14.0,0,0
24239,54993,297239224673894400,9,6,106,14.0,0,0
24239,52273,297239224673894400,9,6,4,14.0,0,0
24240,52154,445857393901830144,9,6,1,14.0,0,0
24240,55030,445857393901830144,9,6,106,14.0,0,0
24240,52268,445857393901830144,9,6,4,14.0,0,0
24241,52155,824162717538451456,9,6,1,11.0,0,0
24242,52156,950265431250173952,9,6,1,12.0,0,0
24243,52159,445863372496306176,9,6,1,11.0,0,0
24244,52168,292747582235475968,9,6,1,14.0,0,0
24244,55027,292747582235475968,9,6,106,14.0,0,0
24245,52169,666535424910426112,9,6,1,14.0,0,0
24245,52242,666535424910426112,9,6,4,14.0,0,0
24246,52170,873710972093595648,9,6,1,11.0,0,0
24247,52171,968287732499480576,9,6,1,15.0,0,0
24247,55049,968287732499480576,9,6,106,15.0,0,0
24248,52174,301756568196612096,9,6,1,16.0,0,0
24248,52250,301756568196612096,9,6,4,16.0,0,0
24249,52175,707070020580016128,9,6,1,9.0,0,0
24250,52178,779126927423176704,9,6,1,12.0,0,0
24250,55065,779126927423176704,9,6,106,12.0,0,0
24251,52179,797137271483531264,9,6,1,14.0,0,0
24251,55031,797137271483531264,9,6,106,14.0,0,0
24252,52180,333267334498091008,9,6,2,12.0,0,0
24253,52182,18019002714423296,9,6,2,16.0,0,0
24253,55083,18019002714423296,9,6,108,16.0,0,0
24254,52183,306250684536193024,9,6,2,12.0,0,0
24254,52205,306250684536193024,9,6,3,12.0,0,0
24255,52185,427842926672871424,9,6,2,14.0,0,0
24255,52204,427842926672871424,9,6,3,14.0,0,0
24256,52186,873722035929350144,9,6,2,10.0,0,0
24257,52188,598981636658298880,9,6,2,13.0,0,0
24258,52191,432353879284252672,9,6,2,12.0,0,0
24259,52192,9010016753287168,9,6,2,14.0,0,0
24260,52193,540433604551901184,9,6,2,12.0,0,0
24261,52194,941264691626246144,9,6,2,13.0,0,0
24262,52195,914237115267547136,9,6,2,9.0,0,0
24262,52199,914237115267547136,9,6,3,9.0,0,0
24263,52196,274723769157681152,9,6,2,11.0,0,0
24264,52197,49542963155435520,9,6,2,14.0,0,0
24265,52200,873732000253476864,9,6,3,9.0,0,0
24266,52201,860203196868460544,9,6,3,8.0,0,0
24267,52202,360289413298651136,9,6,3,15.0,0,0
24267,52198,360289413298651136,9,6,2,15.0,0,0
24268,52203,391821620076871680,9,6,3,14.0,0,0
24269,52207,157626261835874304,9,6,3,8.0,0,0
24270,52209,445887836630024192,9,6,4,12.0,0,0
24270,52118,445887836630024192,9,6,1,12.0,0,0
24271,52362,58550231129653248,9,6,9,13.0,0,0
24271,52285,58550231129653248,9,6,6,13.0,0,0
24272,52294,153133245007921152,9,6,6,15.0,0,0
24272,52124,153133245007921152,9,6,1,15.0,0,0
24272,52211,153133245007921152,9,6,4,15.0,0,0
24273,52216,4512601878822912,9,6,4,12.0,0,0
24273,52161,4512601878822912,9,6,1,12.0,0,0
24274,52218,157628254700699648,9,6,4,11.0,0,0
24275,52219,346779164172353536,9,6,4,14.0,0,0
24275,52336,346779164172353536,9,6,6,14.0,0,0
24275,52405,346779164172353536,9,6,9,14.0,0,0
24276,52221,301759523134111744,9,6,4,12.0,0,0
24277,52222,801643276292587520,9,6,4,11.0,0,0
24278,52225,139617154726100992,9,6,4,14.0,0,0
24278,52393,139617154726100992,9,6,9,14.0,0,0
24278,52327,139617154726100992,9,6,6,14.0,0,0
24279,52228,364809917917298688,9,6,4,16.0,0,0
24279,52122,364809917917298688,9,6,1,16.0,0,0
24280,52232,630506078135648256,9,6,4,14.0,0,0
24280,52138,630506078135648256,9,6,1,14.0,0,0
24280,55010,630506078135648256,9,6,106,14.0,0,0
24281,52235,103592412156264448,9,6,4,12.0,0,0
24281,52315,103592412156264448,9,6,6,12.0,0,0
24282,52237,292747582235475968,9,6,4,14.0,0,0
24283,52239,495413757355229184,9,6,4,10.0,0,0
24284,52404,968280929271283712,9,6,9,17.0,0,0
24284,52309,968280929271283712,9,6,6,17.0,0,0
24284,52443,968280929271283712,9,6,12,17.0,0,0
24285,52246,558453225741615104,9,6,4,14.0,0,0
24285,52286,558453225741615104,9,6,6,14.0,0,0
24286,52251,671048507825586176,9,6,4,10.0,0,0
24287,52252,707075793016061952,9,6,4,13.0,0,0
24287,52317,707075793016061952,9,6,6,13.0,0,0
24288,52254,49542825716482048,9,6,4,13.0,0,0
24288,52313,49542825716482048,9,6,6,13.0,0,0
24289,52255,648523087985246208,9,6,4,15.0,0,0
24289,52284,648523087985246208,9,6,6,15.0,0,0
24289,52372,648523087985246208,9,6,9,15.0,0,0
24290,52256,707069951860539392,9,6,4,11.0,0,0
24290,52297,707069951860539392,9,6,6,11.0,0,0
24291,52258,837674753371144192,9,6,4,12.0,0,0
24291,52414,837674753371144192,9,6,9,12.0,0,0
24291,52296,837674753371144192,9,6,6,12.0,0,0
24292,52260,22521708988596224,9,6,4,14.0,0,0
24292,52323,22521708988596224,9,6,6,14.0,0,0
24293,52261,63055067707604992,9,6,4,15.0,0,0
24293,52158,63055067707604992,9,6,1,15.0,0,0
24294,52263,22521777708072960,9,6,4,16.0,0,0
24294,52307,22521777708072960,9,6,6,16.0,0,0
24295,52265,864715730027806720,9,6,4,14.0,0,0
24296,52270,225181080880152576,9,6,4,12.0,0,0
24296,52334,225181080880152576,9,6,6,12.0,0,0
24297,52271,747598775094083584,9,6,4,12.0,0,0
24297,52303,747598775094083584,9,6,6,12.0,0,0
24298,52275,337772171076042752,9,6,5,12.0,0,0
24299,52276,301744404849229824,9,6,5,9.0,0,0
24300,52277,216178485830352896,9,6,5,11.0,0,0
24301,52278,229700211109265408,9,6,5,12.0,0,0
24301,52206,229700211109265408,9,6,3,12.0,0,0
24302,52283,301743099179171840,9,6,6,13.0,0,0
24302,52385,301743099179171840,9,6,9,13.0,0,0
24303,52287,954770199108648960,9,6,6,14.0,0,0
24304,52288,801643138853634048,9,6,6,11.0,0,0
24304,52213,801643138853634048,9,6,4,11.0,0,0
24305,52289,153124586353852416,9,6,6,16.0,0,0
24305,52164,153124586353852416,9,6,1,16.0,0,0
24305,52233,153124586353852416,9,6,4,16.0,0,0
24306,52290,117097507321806848,9,6,6,13.0,0,0
24306,52240,117097507321806848,9,6,4,13.0,0,0
24307,52291,216178348391399424,9,6,6,9.0,0,0
24308,52470,445867358225956864,9,6,12,10.0,0,0
24308,52384,445867358225956864,9,6,9,10.0,0,0
24309,52295,139617498323484672,9,6,6,9.0,0,0
24310,52298,184648752953294848,9,6,6,15.0,0,0
24310,52267,184648752953294848,9,6,4,15.0,0,0
24311,52299,873715919895920640,9,6,6,14.0,0,0
24311,52245,873715919895920640,9,6,4,14.0,0,0
24311,52142,873715919895920640,9,6,1,14.0,0,0
24312,52300,517916980804583424,9,6,6,13.0,0,0
24312,52374,517916980804583424,9,6,9,13.0,0,0
24313,52302,734095604073889792,9,6,6,16.0,0,0
24314,52311,734094642001215488,9,6,6,14.0,0,0
24314,52157,734094642001215488,9,6,1,14.0,0,0
24314,52259,734094642001215488,9,6,4,14.0,0,0
24315,52578,517917874157780992,9,6,17,16.0,0,0
24315,52496,517917874157780992,9,6,14,16.0,0,0
24315,52710,517917874157780992,9,6,20,16.0,0,0
24316,52580,261210358935453696,9,6,17,13.0,0,0
24317,52316,229686329774964736,9,6,6,14.0,0,0
24318,52318,891713894450462720,9,6,6,13.0,0,0
24319,52325,364805382431834112,9,6,6,14.0,0,0
24319,52234,364805382431834112,9,6,4,14.0,0,0
24319,52144,364805382431834112,9,6,1,14.0,0,0
24320,52326,963771488488390656,9,6,6,13.0,0,0
24321,52330,445860829875666944,9,6,6,11.0,0,0
24322,52335,797145930137600000,9,6,6,11.0,0,0
24322,52401,797145930137600000,9,6,9,11.0,0,0
24323,52339,22526931668828160,9,6,7,13.0,0,0
24324,52340,526923699022987264,9,6,7,13.0,0,0
24325,52341,864694289551065088,9,6,7,10.0,0,0
24326,52346,324260410121256960,9,6,7,14.0,0,0
24326,52354,324260410121256960,9,6,8,14.0,0,0
24327,52347,364806000907124736,9,6,8,15.0,0,0
24327,52342,364806000907124736,9,6,7,15.0,0,0
24328,52349,292735899924430848,9,6,8,15.0,0,0
24328,52344,292735899924430848,9,6,7,15.0,0,0
24329,52351,878205225872130048,9,6,8,11.0,0,0
24330,52353,63054105634930688,9,6,8,12.0,0,0
24331,52356,909727399606747136,9,6,8,13.0,0,0
24332,52358,562952908358811648,9,6,8,10.0,0,0
24333,52361,324260341401780224,9,6,9,13.0,0,0
24333,52474,324260341401780224,9,6,12,13.0,0,0
24334,52364,779126652545269760,9,6,9,12.0,0,0
24335,52366,711569497038782464,9,6,9,16.0,0,0
24335,52462,711569497038782464,9,6,12,16.0,0,0
24336,52368,680046155073060864,9,6,9,14.0,0,0
24337,52369,707072357042225152,9,6,9,12.0,0,0
24337,52324,707072357042225152,9,6,6,12.0,0,0
24338,52373,680046429950967808,9,6,9,10.0,0,0
24339,52375,301756774355042304,9,6,9,12.0,0,0
24339,52314,301756774355042304,9,6,6,12.0,0,0
24340,52377,22522052585979904,9,6,9,15.0,0,0
24340,52333,22522052585979904,9,6,6,15.0,0,0
24341,52515,180144122533773312,9,6,14,16.0,0,0
24342,52380,333269189923962880,9,6,9,12.0,0,0
24343,52381,364813972366426112,9,6,9,13.0,0,0
24343,52440,364813972366426112,9,6,12,13.0,0,0
24344,52382,117095102140121088,9,6,9,13.0,0,0
24344,52292,117095102140121088,9,6,6,13.0,0,0
24345,52386,436850263366565888,9,6,9,13.0,0,0
24345,52304,436850263366565888,9,6,6,13.0,0,0
24346,52387,157628460859129856,9,6,9,13.0,0,0
24347,52388,927743859700531200,9,6,9,12.0,0,0
24347,52467,927743859700531200,9,6,12,12.0,0,0
24347,52527,927743859700531200,9,6,14,12.0,0,0
24348,52389,90073641814851584,9,6,9,14.0,0,0
24348,52243,90073641814851584,9,6,4,14.0,0,0
24348,52308,90073641814851584,9,6,6,14.0,0,0
24349,52390,63050738380570624,9,6,9,10.0,0,0
24350,52392,117107059329073152,9,6,9,14.0,0,0
24350,52454,117107059329073152,9,6,12,14.0,0,0
24351,52395,306247248562356224,9,6,9,14.0,0,0
24351,52322,306247248562356224,9,6,6,14.0,0,0
24352,52397,734086945419821056,9,6,9,14.0,0,0
24352,52465,734086945419821056,9,6,12,14.0,0,0
24353,52398,189152421300142080,9,6,9,11.0,0,0
24353,52455,189152421300142080,9,6,12,11.0,0,0
24354,52402,391819214895185920,9,6,9,15.0,0,0
24354,52471,391819214895185920,9,6,12,15.0,0,0
24355,52793,711578293131804672,9,6,23,11.0,0,0
24355,52846,711578293131804672,9,6,25,11.0,0,0
24356,52406,292741053885186048,9,6,9,16.0,0,0
24356,52312,292741053885186048,9,6,6,16.0,0,0
24357,52407,526921293841301504,9,6,9,14.0,0,0
24357,52441,526921293841301504,9,6,12,14.0,0,0
24358,52408,711572245817851904,9,6,9,13.0,0,0
24358,52477,711572245817851904,9,6,12,13.0,0,0
24359,52413,103593374228938752,9,6,9,12.0,0,0
24359,52281,103593374228938752,9,6,6,12.0,0,0
24360,52419,306250959414099968,9,6,10,16.0,0,0
24360,52429,306250959414099968,9,6,11,16.0,0,0
24361,52420,662040415217647616,9,6,10,12.0,0,0
24362,52422,707066103569842176,9,6,10,13.0,0,0
24362,52350,707066103569842176,9,6,8,13.0,0,0
24363,52423,4531087418064896,9,6,10,14.0,0,0
24364,52424,851190912372441088,9,6,10,12.0,0,0
24364,52357,851190912372441088,9,6,8,12.0,0,0
24365,52425,558448209219813376,9,6,10,14.0,0,0
24365,52355,558448209219813376,9,6,8,14.0,0,0
24366,52428,292734525534896128,9,6,11,12.0,0,0
24367,52430,391814473251291136,9,6,11,8.0,0,0
24368,52432,211672549740773376,9,6,11,13.0,0,0
24369,52435,535936601994297344,9,6,11,11.0,0,0
24370,52436,364800297190555648,9,6,11,10.0,0,0
24371,52437,432348656604020736,9,6,12,13.0,0,0
24371,52370,432348656604020736,9,6,9,13.0,0,0
24372,52442,657532898580103168,9,6,12,15.0,0,0
24372,52412,657532898580103168,9,6,9,15.0,0,0
24373,52444,734104331447435264,9,6,12,11.0,0,0
24373,52371,734104331447435264,9,6,9,11.0,0,0
24374,52448,873713239836327936,9,6,12,12.0,0,0
24375,52449,112600092447342592,9,6,12,12.0,0,0
24375,52495,112600092447342592,9,6,14,12.0,0,0
24376,52451,301756843074519040,9,6,12,14.0,0,0
24376,52528,301756843074519040,9,6,14,14.0,0,0
24376,52415,301756843074519040,9,6,9,14.0,0,0
24377,52452,9010085472763904,9,6,12,14.0,0,0
24378,52457,225182249111257088,9,6,12,12.0,0,0
24378,52399,225182249111257088,9,6,9,12.0,0,0
24378,52498,225182249111257088,9,6,14,12.0,0,0
24379,52463,63068880322428928,9,6,12,8.0,0,0
24380,52464,216182265401573376,9,6,12,13.0,0,0
24380,52410,216182265401573376,9,6,9,13.0,0,0
24380,52329,216182265401573376,9,6,6,13.0,0,0
24381,52466,153126785377107968,9,6,12,10.0,0,0
24382,52898,364814522122240000,9,6,28,17.0,0,0
24382,52984,364814522122240000,9,6,31,17.0,0,0
24382,53062,364814522122240000,9,6,33,17.0,0,0
24383,52899,864691403333042176,9,6,28,13.0,0,0
24383,52757,864691403333042176,9,6,23,13.0,0,0
24383,52828,864691403333042176,9,6,25,13.0,0,0
24384,52475,324268450300035072,9,6,12,14.0,0,0
24384,52378,324268450300035072,9,6,9,14.0,0,0
24385,52481,225190564167942144,9,6,13,14.0,0,0
24386,52482,878208661845966848,9,6,13,13.0,0,0
24387,52483,914231136673071104,9,6,13,15.0,0,0
24388,52484,90073023339560960,9,6,13,10.0,0,0
24388,52427,90073023339560960,9,6,11,10.0,0,0
24389,52485,761109024220381184,9,6,13,11.0,0,0
24390,52486,301741243753299968,9,6,13,14.0,0,0
24390,52433,301741243753299968,9,6,11,14.0,0,0
24391,52487,76562155737972736,9,6,13,13.0,0,0
24391,52544,76562155737972736,9,6,15,13.0,0,0
24392,52488,711569634477735936,9,6,13,12.0,0,0
24393,52489,932256667737784320,9,6,13,13.0,0,0
24394,52492,526921362560778240,9,6,14,14.0,0,0
24395,52499,117118672920641536,9,6,14,10.0,0,0
24395,52568,117118672920641536,9,6,17,10.0,0,0
24396,52500,878208593126490112,9,6,14,10.0,0,0
24397,52504,810653980240642048,9,6,14,14.0,0,0
24397,52383,810653980240642048,9,6,9,14.0,0,0
24397,52439,810653980240642048,9,6,12,14.0,0,0
24398,52505,112600161166819328,9,6,14,13.0,0,0
24398,52573,112600161166819328,9,6,17,13.0,0,0
24399,52506,63057953925627904,9,6,14,11.0,0,0
24399,52603,63057953925627904,9,6,17,11.0,0,0
24399,52458,63057953925627904,9,6,12,11.0,0,0
24400,52510,837675921602248704,9,6,14,15.0,0,0
24401,52514,301759591853588480,9,6,14,13.0,0,0
24401,52472,301759591853588480,9,6,12,13.0,0,0
24402,52822,63051975331151872,9,6,25,13.0,0,0
24402,52901,63051975331151872,9,6,28,13.0,0,0
24403,52522,873722104648826880,9,6,14,11.0,0,0
24403,52473,873722104648826880,9,6,12,11.0,0,0
24404,52523,432346732458672128,9,6,14,10.0,0,0
24404,52558,432346732458672128,9,6,17,10.0,0,0
24405,52524,837670424044109824,9,6,14,12.0,0,0
24405,52579,837670424044109824,9,6,17,12.0,0,0
24406,52525,225189602095267840,9,6,14,11.0,0,0
24407,52529,837701141650210816,9,6,14,12.0,0,0
24407,52610,837701141650210816,9,6,17,12.0,0,0
24408,52534,562959024392241152,9,6,14,13.0,0,0
24409,52535,247700178528632832,9,6,14,16.0,0,0
24409,52660,247700178528632832,9,6,20,16.0,0,0
24409,52620,247700178528632832,9,6,17,16.0,0,0
24410,52537,837682862269399040,9,6,15,12.0,0,0
24411,52869,117097576041283584,9,6,26,15.0,0,0
24412,52870,585472212165722112,9,6,26,13.0,0,0
24412,52876,585472212165722112,9,6,27,13.0,0,0
