node_idx,hit_id,particle_id,nhits
24401,52472,3.017595918535885e+17,13.0
24402,52822,6.305197533115187e+16,13.0
24402,52901,6.305197533115187e+16,13.0
24403,52522,8.737221046488269e+17,11.0
24403,52473,8.737221046488269e+17,11.0
24404,52523,4.323467324586721e+17,10.0
24404,52558,4.323467324586721e+17,10.0
24405,52524,8.376704240441098e+17,12.0
24405,52579,8.376704240441098e+17,12.0
24406,52525,2.2518960209526784e+17,11.0
24407,52529,8.377011416502108e+17,12.0
24407,52610,8.377011416502108e+17,12.0
24408,52534,5.6295902439224115e+17,13.0
24409,52535,2.4770017852863283e+17,16.0
24409,52660,2.4770017852863283e+17,16.0
24409,52620,2.4770017852863283e+17,16.0
24410,52537,8.37682862269399e+17,12.0
24411,52869,1.1709757604128358e+17,15.0
24412,52870,5.854722121657221e+17,13.0
24412,52876,5.854722121657221e+17,13.0
24413,52871,7.881326835689062e+17,16.0
24413,52802,7.881326835689062e+17,16.0
24414,52539,4.818855724455035e+17,13.0
24415,52540,4.953991201066844e+17,12.0
24416,52541,9.547742535577764e+17,13.0
24417,52806,8.016502169597379e+17,13.0
24418,52543,0.0,0.0
24419,52546,6.305056658187878e+17,13.0
24420,52547,4.954612425136538e+16,14.0
24421,52548,8.016489800091566e+17,15.0
24422,52549,3.3779299307749376e+17,13.0
24423,52550,7.115711463062241e+17,13.0
24424,52552,3.647978920088699e+17,14.0
24424,52626,3.647978920088699e+17,14.0
24425,52553,1.035840970995794e+17,16.0
24425,52542,1.035840970995794e+17,16.0
24426,52554,6.800462925120143e+17,16.0
24426,52545,6.800462925120143e+17,16.0
24427,52555,9.6829048127855e+17,12.0
24428,52837,4.233468861879419e+17,15.0
24428,52762,4.233468861879419e+17,15.0
24429,52569,8.60194744372822e+17,13.0
24430,52570,8.106504068278518e+17,11.0
24431,52571,5.5845329446109184e+17,11.0
24431,52493,5.5845329446109184e+17,11.0
24432,52916,7.115790490460488e+17,9.0
24433,52918,3.0624484338067046e+17,11.0
24434,52582,1.6664143254991667e+17,10.0
24434,52520,1.6664143254991667e+17,10.0
24435,52583,5.2692617292414976e+17,14.0
24436,52585,9.007371053432832e+16,14.0
24436,52684,9.007371053432832e+16,14.0
24437,52587,6.395204929354465e+17,13.0
24437,52675,6.395204929354465e+17,13.0
24438,52588,6.755410436172022e+17,12.0
24439,52589,1.3060810004548813e+17,15.0
24439,52512,1.3060810004548813e+17,15.0
24440,52590,9.502615829594767e+17,6.0
24440,52664,9.502615829594767e+17,6.0
24441,52591,2.9274277187210445e+17,11.0
24442,52595,9.007213685831107e+17,13.0
24443,52598,3.332692586434396e+17,15.0
24443,52658,3.332692586434396e+17,15.0
24444,52599,2.702510245753651e+16,15.0
24444,52688,2.702510245753651e+16,15.0
24445,52600,3.0624731728183296e+17,12.0
24445,52697,3.0624731728183296e+17,12.0
24446,52601,3.7379986858337894e+17,10.0
24447,52602,4.954289443595878e+16,11.0
24447,52702,4.954289443595878e+16,11.0
24448,52604,8.10649582194131e+17,12.0
24448,52536,8.10649582194131e+17,12.0
24449,52609,1.1710101201512038e+17,16.0
24449,52502,1.1710101201512038e+17,16.0
24450,52613,5.629590931117179e+17,15.0
24450,52652,5.629590931117179e+17,15.0
24451,52614,1.035936491068457e+17,13.0
24451,52526,1.035936491068457e+17,13.0
24452,52616,8.376759216022487e+17,15.0
24453,52621,9.502668056397087e+17,10.0
24454,52622,3.062590683123548e+17,14.0
24455,52623,3.648013279827067e+17,11.0
24456,52625,9.502615829762662e+17,7.0
24457,52628,7.791247283999212e+17,11.0
24458,52629,4.458565692681093e+17,12.0
24458,52643,4.458565692681093e+17,12.0
24459,52631,6.665332258871706e+17,11.0
24460,52632,1.3961365003278746e+17,15.0
24460,52630,1.3961365003278746e+17,15.0
24461,52634,7.791269961426534e+17,13.0
24462,52635,3.557880814140129e+17,14.0
24462,52714,3.557880814140129e+17,14.0
24463,52636,6.350089905682514e+17,13.0
24463,52627,6.350089905682514e+17,13.0
24464,52637,1.5312726641344512e+17,13.0
24465,52640,3.3777691271993754e+17,14.0
24465,52723,3.3777691271993754e+17,14.0
24466,52641,1.8915125306903757e+17,10.0
24466,52624,1.8915125306903757e+17,10.0
24467,52645,7.476040664937923e+17,13.0
24467,52507,7.476040664937923e+17,13.0
24467,52577,7.476040664937923e+17,13.0
24468,52651,3.062508906946232e+17,8.0
24469,52653,4.953982954729636e+17,13.0
24469,52769,4.953982954729636e+17,13.0
24470,52654,3.91818940017279e+17,12.0
24471,52659,6.305637337766298e+16,15.0
24471,52607,6.305637337766298e+16,15.0
24472,52661,1.5312733513292186e+17,9.0
24473,52662,8.19656506570965e+17,13.0
24473,52789,8.19656506570965e+17,13.0
24474,52668,6.305802264510464e+16,15.0
24474,52764,6.305802264510464e+16,15.0
24475,52670,4.098298338334474e+17,13.0
24475,52509,4.098298338334474e+17,13.0
24475,52566,4.098298338334474e+17,13.0
24476,52672,4.233386398507336e+17,10.0
24477,52673,8.556849599925453e+17,16.0
24477,52746,8.556849599925453e+17,16.0
24478,52674,7.431005355858985e+17,11.0
24478,52731,7.431005355858985e+17,11.0
24479,52676,2.7031218490966016e+16,12.0
24479,52597,2.7031218490966016e+16,12.0
24479,52772,2.7031218490966016e+16,12.0
24480,52679,5.269223933529293e+17,13.0
24480,52754,5.269223933529293e+17,13.0
24480,52839,5.269223933529293e+17,13.0
24481,52680,2.2068682710161818e+17,10.0
24482,52683,1.1710039353982976e+17,15.0
24482,52561,1.1710039353982976e+17,15.0
24482,52766,1.1710039353982976e+17,15.0
24483,52686,6.710469272776212e+17,14.0
24483,52619,6.710469272776212e+17,14.0
24484,52687,6.93556541638312e+17,15.0
24484,52494,6.93556541638312e+17,15.0
24484,52584,6.93556541638312e+17,15.0
24485,52690,8.016555770789233e+17,13.0
24485,52763,8.016555770789233e+17,13.0
24486,52692,4.323512679441367e+17,9.0
24487,52698,5.2692617292414976e+17,14.0
24488,52699,6.84552709637931e+17,12.0
24488,52563,6.84552709637931e+17,12.0
24489,52700,2.7025239896489984e+16,14.0
24490,52705,4.458693510907822e+17,13.0
24490,52567,4.458693510907822e+17,13.0
24491,52708,9.322464285357507e+17,14.0
24491,52849,9.322464285357507e+17,14.0
24491,52744,9.322464285357507e+17,14.0
24492,52709,8.782103111134085e+17,14.0
24492,52740,8.782103111134085e+17,14.0
24493,52711,4509097185509376.0,11.0
24493,52564,4509097185509376.0,11.0
24494,52712,5.3593454040999526e+17,13.0
24495,53150,7.025622977840415e+17,11.0
24495,53167,7.025622977840415e+17,11.0
24496,52715,6.620402090592174e+17,10.0
24496,52639,6.620402090592174e+17,10.0
24497,52716,9.682826472582021e+17,10.0
24497,52644,9.682826472582021e+17,10.0
24498,52717,2.927574091206492e+17,11.0
24499,52718,4.1883840747772314e+17,11.0
24500,52719,7.746194107856323e+17,11.0
24501,52720,6.800486976937001e+17,17.0
24501,52633,6.800486976937001e+17,17.0
24502,52721,3.062508219751465e+17,14.0
24502,52642,3.062508219751465e+17,14.0
24503,52722,7.340938173674947e+17,14.0
24504,52724,1.801907143390003e+16,14.0
24504,52727,1.801907143390003e+16,14.0
24505,52725,7.115697031972127e+17,14.0
24505,52808,7.115697031972127e+17,14.0
24506,52726,2.252507624295629e+16,16.0
24506,52807,2.252507624295629e+16,16.0
24507,52729,6.305057345382646e+17,12.0
24507,52798,6.305057345382646e+17,12.0
24508,52730,8.016430014146806e+17,13.0
24508,52833,8.016430014146806e+17,13.0
24508,52906,8.016430014146806e+17,13.0
24509,52732,8.782037827631186e+17,13.0
24509,52841,8.782037827631186e+17,13.0
24510,52734,3.692994300519383e+17,13.0
24511,52737,8.782156712325939e+17,13.0
24511,52829,8.782156712325939e+17,13.0
24512,52738,2.702510245753651e+16,15.0
24513,52741,3.9181907745623245e+17,10.0
24514,52748,3.692957879196713e+17,17.0
24514,52682,3.692957879196713e+17,17.0
24514,52575,3.692957879196713e+17,17.0
24515,52749,2.927431154694881e+17,14.0
24515,52685,2.927431154694881e+17,14.0
24516,52750,7.791286454100951e+17,11.0
24516,52817,7.791286454100951e+17,11.0
24517,52751,9.457889070966374e+16,14.0
24517,52917,9.457889070966374e+16,14.0
24517,52851,9.457889070966374e+16,14.0
24518,52752,6.350102962383094e+17,13.0
24518,52648,6.350102962383094e+17,13.0
24518,52617,6.350102962383094e+17,13.0
24519,52753,6.485243936553042e+17,12.0
24519,52706,6.485243936553042e+17,12.0
24520,52755,6.800462237925376e+17,13.0
24520,52843,6.800462237925376e+17,13.0
24521,52756,3.467785456970629e+17,12.0
24522,52760,7.475984314966999e+17,14.0
24523,52765,2.92755897292161e+17,13.0
24524,52771,6.89053835364139e+17,7.0
24524,52844,6.89053835364139e+17,7.0
24525,52773,6.935583970641838e+17,11.0
24525,52666,6.935583970641838e+17,11.0
24526,52775,5.2692617292414976e+17,14.0
24527,52777,7.341042627279585e+17,15.0
24527,52848,7.341042627279585e+17,15.0
24528,52778,8.737128275194675e+17,14.0
24528,52830,8.737128275194675e+17,14.0
24528,52704,8.737128275194675e+17,14.0
24529,52779,7.340883885288325e+17,13.0
24529,52694,7.340883885288325e+17,13.0
24530,52785,8.737344054351626e+17,14.0
24530,52826,8.737344054351626e+17,14.0
24530,52650,8.737344054351626e+17,14.0
24531,52786,4.2334681746846515e+17,12.0
24531,52695,4.2334681746846515e+17,12.0
24532,52787,2.2532360507490304e+16,13.0
24533,52788,3.6479782328939315e+17,13.0
24533,52665,3.6479782328939315e+17,13.0
24534,52790,5.3593295986203034e+17,13.0
24534,52656,5.3593295986203034e+17,13.0
24535,53667,3.918169471524536e+17,16.0
24535,53598,3.918169471524536e+17,16.0
24536,53668,8.421761539752591e+17,11.0
24536,53590,8.421761539752591e+17,11.0
24537,53669,6.306070270469734e+16,14.0
24538,53671,8.106527432900608e+17,14.0
24539,53672,9.908042875273216e+16,15.0
24539,53619,9.908042875273216e+16,15.0
24540,53673,6.620380787554386e+17,13.0
24540,53681,6.620380787554386e+17,13.0
24541,53676,6.620297636987535e+17,11.0
24541,53679,6.620297636987535e+17,11.0
24542,52797,8.60191102240555e+17,11.0
24542,52836,8.60191102240555e+17,11.0
24543,52799,5.944781744698819e+17,12.0
24544,52800,7.340937486480179e+17,15.0
24545,52803,9.547706801449861e+17,11.0
24546,52804,4.233457866763141e+17,13.0
24547,52805,8.737047873406894e+17,11.0
24548,53385,4.4586543408060826e+17,11.0
24549,53387,8.601959126039265e+17,10.0
24549,53380,8.601959126039265e+17,10.0
24550,53388,5.584479343419064e+17,14.0
24550,53446,5.584479343419064e+17,14.0
24551,53389,3.69295856639148e+17,15.0
24551,53452,3.69295856639148e+17,15.0
24552,53390,3.828061057654456e+17,15.0
24553,52810,1.576272239085486e+17,16.0
24553,52915,1.576272239085486e+17,16.0
24554,52811,6.710455528880865e+17,11.0
24554,52783,6.710455528880865e+17,11.0
24555,52819,3.0174138119225344e+17,12.0
24556,53423,8.511845901805814e+17,14.0
24556,53350,8.511845901805814e+17,14.0
24556,53524,8.511845901805814e+17,14.0
24557,53425,6.800436811718984e+17,11.0
24557,53537,6.800436811718984e+17,11.0
24558,53426,5.719618943199478e+17,13.0
24558,53365,5.719618943199478e+17,13.0
24559,53427,7.11569084721922e+17,14.0
24559,53349,7.11569084721922e+17,14.0
24560,52823,8.016500108013076e+17,12.0
24561,52824,1.3060658821699994e+17,7.0
24561,52739,1.3060658823380173e+17,4.0
24562,52825,1.3961914759092634e+17,14.0
24562,52926,1.3961914759092634e+17,14.0
24563,52827,7.160822363565588e+17,11.0
24564,52834,5.584530195831849e+17,8.0
24565,52835,5.854913161802547e+16,12.0
24565,52904,5.854913161802547e+16,12.0
24566,53400,3.377781496705188e+17,15.0
24566,53367,3.377781496705188e+17,15.0
24566,53247,3.377781496705188e+17,15.0
24567,53401,1.801498262503424e+17,15.0
24567,53567,1.801498262503424e+17,15.0
24567,53494,1.801498262503424e+17,15.0
24568,52840,5.179213788510945e+17,13.0
24568,52891,5.179213788510945e+17,13.0
24569,52845,3.647977545699164e+17,12.0
24569,52758,3.647977545699164e+17,12.0
24570,52847,5.40438071317889e+17,16.0
24570,52782,5.40438071317889e+17,16.0
24571,52850,5.404329173571338e+17,11.0
24571,52913,5.404329173571338e+17,11.0
24572,52854,6.21499978392535e+17,10.0
24572,52759,6.21499978392535e+17,10.0
24573,52859,8.646916094914724e+17,10.0
24574,52860,5.404388272321331e+16,15.0
24574,52691,5.404388272321331e+16,15.0
24574,52781,5.404388272321331e+16,15.0
24575,52863,1.3961234436272947e+17,15.0
24576,52864,8.376704927635866e+17,15.0
24577,52865,5.854709064956641e+17,13.0
24578,53549,2.116748862029824e+17,14.0
24578,53480,2.116748862029824e+17,14.0
24579,53550,6.755708678701056e+16,10.0
24580,52873,6.800522711064904e+17,11.0
24581,52874,7.34088251089879e+17,15.0
24581,52947,7.34088251089879e+17,15.0
24582,52875,6.305046350266368e+17,13.0
24582,52866,6.305046350266368e+17,13.0
24583,52877,8.872113256152433e+17,15.0
24584,52880,7.971394017873101e+17,13.0
24584,52946,7.971394017873101e+17,13.0
24585,52881,6.395136897072497e+17,13.0
24586,52882,8.646947018679255e+17,12.0
24587,52884,3.918144045318144e+17,8.0
24588,52885,5.854720747267686e+16,13.0
24589,52886,1.1710259256308531e+17,13.0
24589,52838,1.1710259256308531e+17,13.0
24590,52888,3.242702370064302e+17,14.0
24590,52853,3.242702370064302e+17,14.0
24590,52973,3.242702370064302e+17,14.0
24591,52890,1.171186042011648e+17,10.0
24592,52892,4.323529859310551e+17,14.0
24592,52813,4.323529859310551e+17,14.0
24592,52735,4.323529859310551e+17,14.0
24593,52894,9.232405349510676e+17,12.0
24594,52896,9.502690046629642e+17,11.0
24594,53003,9.502690046629642e+17,11.0
24595,53961,2.2518204295282688e+17,11.0
24596,53964,1.5314204110094336e+17,14.0
24596,54085,1.5314204110094336e+17,14.0
24597,53966,9.682896566448292e+17,12.0
24597,53910,9.682896566448292e+17,12.0
24598,53967,2.16179241744597e+17,10.0
24599,53969,5.3593241010621645e+17,5.0
24600,53971,4534935708762112.0,13.0
24601,52905,1.1709503342064435e+17,12.0
24602,52908,3.1975619201859584e+17,8.0
24603,52909,3.647930129260216e+17,14.0
24603,52857,3.647930129260216e+17,14.0
24603,52768,3.647930129260216e+17,14.0
24604,52910,3.828076175939338e+17,13.0
24604,52978,3.828076175939338e+17,13.0
24604,52812,3.828076175939338e+17,13.0
24605,52911,4535279306145792.0,11.0
24605,52814,4535279306145792.0,11.0
24606,52912,6.305204405062861e+16,13.0
24606,52983,6.305204405062861e+16,13.0
24606,53078,6.305204405062861e+16,13.0
24607,53984,2.2970144805984666e+17,11.0
24608,53986,1.8915235258066534e+17,15.0
24609,53987,3.602895507376046e+17,11.0
24610,53989,4.6837656026978714e+17,14.0
24611,53990,3.6480256493328794e+17,14.0
24611,54062,3.6480256493328794e+17,14.0
24612,52919,6.845535342716518e+17,15.0
24612,52831,6.845535342716518e+17,15.0
24612,52736,6.845535342716518e+17,15.0
24613,52920,1.1259109019589018e+17,9.0
24613,52862,1.1259109019589018e+17,9.0
24614,52924,8.737130336778977e+17,13.0
24614,52992,8.737130336778977e+17,13.0
24615,52925,3.8280651808230605e+17,8.0
24615,52855,3.8280651808230605e+17,8.0
24616,52928,9.322467721331343e+17,11.0
24617,52930,1.5313310756896768e+17,14.0
24618,52933,4.9539843291191706e+17,12.0
24619,52934,5.404587558803866e+16,11.0
24619,52821,5.404587558803866e+16,11.0
24620,52936,3.647925318896845e+17,12.0
24621,53711,7.476026233847808e+17,13.0
24621,53780,7.476026233847808e+17,13.0
24622,53714,8.106550110327931e+17,13.0
24622,53782,8.106550110327931e+17,13.0
24623,53715,8.646953203432161e+17,9.0
24624,52940,1.1710327975785267e+17,13.0
24625,52944,6.845542214664192e+17,13.0
24626,52945,5.5844834665876685e+17,13.0
24626,52883,5.5844834665876685e+17,13.0
24627,52948,7.385908199250985e+17,13.0
24628,52949,3.377701782112174e+17,16.0
24628,52966,3.377701782112174e+17,16.0
24629,52950,9.36749822004691e+17,13.0
24630,52951,1.5313530659222323e+17,11.0
24631,52954,5.854755107006054e+17,13.0
24632,52955,1.8915297105595597e+17,14.0
24633,52958,4.323539480037294e+17,11.0
24633,52965,4.323539480037294e+17,11.0
24634,52959,5.1792770104295424e+17,10.0
24635,52960,4.368498510497055e+17,18.0
24635,53031,4.368498510497055e+17,18.0
24636,52961,1.125941825891246e+17,7.0
24637,52964,2.116758482756567e+17,12.0
24638,52969,4.098321015761797e+17,14.0
24638,53029,4.098321015761797e+17,14.0
24639,52971,2.927405728488489e+17,13.0
24640,52972,7.476070214312919e+17,7.0
24641,52974,1.6663648474759168e+17,13.0
24641,53079,1.6663648474759168e+17,13.0
24642,52975,5.584504082430689e+17,9.0
24643,52976,8.782051571526533e+17,11.0
24643,52893,8.782051571526533e+17,11.0
24644,52979,1.8015223143202816e+17,16.0
24645,52981,1.2610202651695514e+17,15.0
24646,52985,7.971389894704497e+17,13.0
24646,53041,7.971389894704497e+17,13.0
24647,52986,9.682746757989007e+17,14.0
24648,52987,6.845621242062438e+17,11.0
24649,52988,1.8014611539859866e+17,11.0
24649,53077,1.8014611539859866e+17,11.0
24650,52991,2.3869359774918246e+17,11.0
24651,52993,8.73709322826154e+17,12.0
24651,53043,8.73709322826154e+17,12.0
24652,52994,7.340953979154596e+17,13.0
24652,53039,7.340953979154596e+17,13.0
24653,52995,4.368506069639496e+17,14.0
24653,53050,4.368506069639496e+17,14.0
24653,53134,4.368506069639496e+17,14.0
24654,52996,9.412573386422354e+17,11.0
24654,52939,9.412573386422354e+17,11.0
24655,52999,1.1710327975785267e+17,13.0
24656,53000,6.395127276345754e+17,12.0
24656,52932,6.395127276345754e+17,12.0
24657,53001,3.467781333802025e+17,11.0
24657,52907,3.467781333802025e+17,11.0
24658,53002,2.386951782971474e+17,15.0
24658,52942,2.386951782971474e+17,15.0
24659,53004,1.125941825723433e+17,9.0
24659,53040,1.125941825723433e+17,9.0
24660,53007,3.6479610530247475e+17,12.0
24660,52927,3.6479610530247475e+17,12.0
24661,53009,3.8280974789771264e+17,15.0
24661,52856,3.8280974789771264e+17,15.0
24661,52900,3.8280974789771264e+17,15.0
24662,53011,1.0358533405016064e+17,11.0
24663,53013,7.476085332597801e+17,14.0
24663,53047,7.476085332597801e+17,14.0
24664,53016,3.242662512767795e+17,11.0
24664,52941,3.242662512767795e+17,11.0
24665,53017,2.0266301402382336e+17,12.0
24666,53020,9.547682062438236e+17,12.0
24667,53021,7.88130140948267e+17,12.0
24668,53022,4.2784258307548774e+17,10.0
24669,53026,9.682876637800038e+17,14.0
24670,53027,9.008133839624602e+16,16.0
24670,52967,9.008133839624602e+16,16.0
24671,53028,6.84547761835606e+17,12.0
24672,53030,1.5313654354280448e+17,10.0
24673,53032,7.971390581899264e+17,14.0
24673,53088,7.971390581899264e+17,14.0
24674,53034,1.1709771348023706e+17,11.0
24675,53035,9.007398541223526e+16,8.0
24676,53036,3.242658389599191e+17,13.0
24677,53038,4.233398768013148e+17,15.0
24677,53119,4.233398768013148e+17,15.0
24677,53224,4.233398768013148e+17,15.0
24678,53048,6.710454841686098e+17,12.0
24679,53051,4.458636473742131e+17,11.0
24680,53054,7.025629849788088e+17,13.0
24680,53008,7.025629849788088e+17,13.0
24681,53055,5.5845233238841754e+17,13.0
24681,53146,5.5845233238841754e+17,13.0
24682,53056,2.703128721044275e+16,12.0
24682,53025,2.703128721044275e+16,12.0
24683,53057,5.854778471628145e+17,16.0
24683,52977,5.854778471628145e+17,16.0
24684,53058,1.396198347856937e+17,15.0
24684,52914,1.396198347856937e+17,15.0
24684,53010,1.396198347856937e+17,15.0
24685,53059,8.106498570720379e+17,13.0
24685,53024,8.106498570720379e+17,13.0
24686,53060,1.0358732691498598e+17,16.0
24686,53132,1.0358732691498598e+17,16.0
24687,53061,6.57527744619348e+17,10.0
24688,53063,8.331668244167393e+17,15.0
24688,53128,8.331668244167393e+17,15.0
24689,53064,6.485246685332111e+17,12.0
24689,52989,6.485246685332111e+17,12.0
24690,53065,1.035926870341714e+17,13.0
24690,53143,1.035926870341714e+17,13.0
24691,53069,6.845489987861873e+17,9.0
24692,53070,2.2518135575805952e+17,14.0
24692,53012,2.2518135575805952e+17,14.0
24693,53071,3.963180728786616e+17,16.0
24693,53114,3.963180728786616e+17,16.0
24694,53073,1.0358739563446272e+17,15.0
24694,53113,1.0358739563446272e+17,15.0
24695,53075,6.57538945894056e+17,11.0
24696,53080,6.620308632103813e+17,12.0
24697,53081,8.87211119456813e+17,13.0
24698,53082,4.683800649631007e+17,12.0
24699,53083,2.2520128440631296e+16,13.0
24700,53084,2.7025033738059776e+16,17.0
24701,53086,1.1259631287612211e+17,13.0
24702,53087,6.485247372526879e+17,10.0
24702,53100,6.485247372526879e+17,10.0
24703,53089,9.232394354394399e+17,13.0
24704,53090,6.57532417543766e+17,13.0
24705,53091,4.5486383724232704e+17,13.0
24706,53092,8.646951829042627e+17,13.0
24707,53094,1.171033484773294e+17,7.0
24708,53097,9.322526820081336e+17,16.0
24708,53147,9.322526820081336e+17,16.0
24709,53099,8.737131023973745e+17,13.0
24710,53102,1.666363473086382e+17,14.0
24710,53211,1.666363473086382e+17,14.0
24711,53104,1.396210030167982e+17,12.0
24712,53108,3.017470849088225e+17,9.0
24713,53109,5.584530883026616e+17,9.0
24714,53111,2.116750923614126e+17,14.0
24714,53205,2.116750923614126e+17,14.0
24715,53115,5.899727194166395e+17,11.0
24716,53116,1.8023125883027456e+16,11.0
24717,53117,1.6664253206154445e+17,14.0
24717,53067,1.6664253206154445e+17,14.0
24717,53190,1.6664253206154445e+17,14.0
24718,53118,4.23339052167594e+17,13.0
24718,53192,4.23339052167594e+17,13.0
24718,53297,4.23339052167594e+17,13.0
24719,53120,2.116812083948421e+17,14.0
24719,53014,2.116812083948421e+17,14.0
24719,53066,2.116812083948421e+17,14.0
24720,53121,9.547668318542889e+17,11.0
24720,53076,9.547668318542889e+17,11.0
24721,53124,2.5220309096123597e+17,12.0
24721,53179,2.5220309096123597e+17,12.0
24722,53126,9.682746757989007e+17,14.0
24722,53074,9.682746757989007e+17,14.0
24723,53127,5.17927769762431e+17,14.0
24723,53045,5.17927769762431e+17,14.0
24724,53129,1.1710341719680614e+17,15.0
24724,53210,1.1710341719680614e+17,15.0
24725,53131,3.828090607029453e+17,13.0
24725,53044,3.828090607029453e+17,13.0
24726,53133,3.332674719370445e+17,11.0
24726,53213,3.332674719370445e+17,11.0
24727,53137,2.927489566250107e+17,13.0
24727,53188,2.927489566250107e+17,13.0
24727,53053,2.927489566250107e+17,13.0
24728,53138,8.331680613673206e+17,15.0
24728,53220,8.331680613673206e+17,15.0
24729,53142,5.584476594639995e+17,13.0
24729,53203,5.584476594639995e+17,13.0
24730,53144,4.368506756834263e+17,15.0
24730,53193,4.368506756834263e+17,15.0
24731,53145,1.846504022207365e+17,14.0
24731,53216,1.846504022207365e+17,14.0
24732,53756,8.646927090031002e+17,9.0
24733,53758,4510540294520832.0,13.0
24733,53705,4510540294520832.0,13.0
24734,53759,4.458683202986312e+17,13.0
24734,53699,4.458683202986312e+17,13.0
24735,53151,6.890567903016387e+17,14.0
24736,53152,6.305081397199503e+17,15.0
24737,53153,8.737065053276078e+17,15.0
24737,53170,8.737065053276078e+17,15.0
24738,53154,9.232403287926374e+17,8.0
24739,53155,3.692973684676362e+17,12.0
24739,53095,3.692973684676362e+17,12.0
24740,53157,1.125961067176919e+17,14.0
24741,53158,7.341029570579005e+17,15.0
24742,53159,9.458672473001165e+16,13.0
24742,53098,9.458672473001165e+16,13.0
24743,53162,3.242593793291059e+17,7.0
24743,53227,3.242593793291059e+17,7.0
24744,53163,2.252658807144448e+16,14.0
24745,53164,4.458683890181079e+17,8.0
24745,53228,4.458683890181079e+17,8.0
24746,53169,7.611089555009044e+17,11.0
24747,53173,4.5486672346034995e+17,13.0
24748,53178,1.17097988358144e+17,12.0
24748,53139,1.17097988358144e+17,12.0
24749,53180,5.5844779690295296e+17,13.0
24749,53254,5.5844779690295296e+17,13.0
24750,53181,3.332679529733816e+17,13.0
24750,53290,3.332679529733816e+17,13.0
24751,53184,6.710575100770386e+17,12.0
24751,53140,6.710575100770386e+17,12.0
24751,53283,6.710575100770386e+17,12.0
24752,53185,7.476086019792568e+17,14.0
24752,53141,7.476086019792568e+17,14.0
24752,53270,7.476086019792568e+17,14.0
24753,53187,6.845543589053727e+17,11.0
24754,53189,2.2525488559816704e+16,12.0
24754,53274,2.2525488559816704e+16,12.0
24755,53191,3.7380124297291366e+17,14.0
24755,53136,3.7380124297291366e+17,14.0
24756,53198,4.458578749381673e+17,13.0
24756,53251,4.458578749381673e+17,13.0
24757,53199,8.376749595295744e+17,13.0
24757,53264,8.376749595295744e+17,13.0
24758,53200,8.376726917868421e+17,13.0
24758,53248,8.376726917868421e+17,13.0
24758,53330,8.376726917868421e+17,13.0
24759,53212,9.277426914694267e+17,10.0
24760,53214,9.007377925380506e+16,11.0
24760,53110,9.007377925380506e+16,11.0
24761,53215,7.115689472829686e+17,13.0
24761,53107,7.115689472829686e+17,13.0
24762,53217,2.7022628556374016e+16,12.0
24763,53223,5.89972856855593e+17,13.0
24763,53255,5.89972856855593e+17,13.0
24764,53225,6.890536292057088e+17,14.0
24764,53243,6.890536292057088e+17,14.0
24765,53226,9.412580945564795e+17,13.0
24765,53168,9.412580945564795e+17,13.0
24766,53229,3.2425979164596634e+17,11.0
24766,53165,3.2425979164596634e+17,11.0
24767,53230,2.2969052166304563e+17,11.0
24768,53232,2.2519379398334874e+17,14.0
24768,53241,2.2519379398334874e+17,14.0
24769,53234,9.502602772894188e+17,12.0
24770,53235,8.106630512115712e+17,10.0
24771,53236,6.57530081081557e+17,12.0
24771,53231,6.57530081081557e+17,12.0
24772,53239,4.1883957570882765e+17,13.0
24773,53240,7.025627788203786e+17,14.0
24773,53307,7.025627788203786e+17,14.0
24774,53242,8.241626488189747e+17,13.0
24775,53244,7.115710775867474e+17,15.0
24775,53304,7.115710775867474e+17,15.0
24776,53245,1.66648373217067e+17,12.0
24776,53311,1.66648373217067e+17,12.0
24777,53249,9.412596063849677e+17,11.0
24777,53196,9.412596063849677e+17,11.0
24778,53252,2.61211321008128e+17,13.0
24778,53177,2.61211321008128e+17,13.0
24779,53253,1.0359282447312486e+17,12.0
24780,53256,4.3234659501971866e+17,12.0
24780,53328,4.3234659501971866e+17,12.0
24781,53257,6.214977106498028e+17,13.0
24781,53183,6.214977106498028e+17,13.0
24781,53348,6.214977106498028e+17,13.0
24782,53259,1.3962107173627494e+17,13.0
24783,53263,8.737113156909793e+17,12.0
24783,53342,8.737113156909793e+17,12.0
24784,53266,9.008120095729254e+16,14.0
24784,53313,9.008120095729254e+16,14.0
24785,53269,1.351120432702423e+17,14.0
24785,53363,1.351120432702423e+17,14.0
24786,53271,1.1260455921333043e+17,10.0
24787,53272,6.575328298606264e+17,16.0
24787,53439,6.575328298606264e+17,16.0
24787,53339,6.575328298606264e+17,16.0
24788,53273,5.854692572282225e+17,12.0
24788,53366,5.854692572282225e+17,12.0
24789,53275,2.7026064530210816e+16,15.0
24789,53443,2.7026064530210816e+16,15.0
24789,53359,2.7026064530210816e+16,15.0
24790,53276,8.647048723504824e+17,14.0
24790,53357,8.647048723504824e+17,14.0
24791,53279,8.917139631699395e+17,14.0
24791,53201,8.917139631699395e+17,14.0
24792,53284,4.68374773563392e+17,14.0
24792,53130,4.68374773563392e+17,14.0
24792,53202,4.68374773563392e+17,14.0
24793,53285,3.602887948233605e+17,14.0
24793,53335,3.602887948233605e+17,14.0
24794,53286,2.2067954283708416e+17,13.0
24794,53186,2.2067954283708416e+17,13.0
